id,name,type,external_id,dataset,platforms,domains,tactics,in_degree,out_degree,total_degree,degree_centrality,in_degree_centrality,out_degree_centrality,betweenness_centrality,closeness_centrality,community_id
attack-pattern--7610cada-1499-41a4-b3dd-46467b68d177,Domain Account,attack-pattern,T1136.002,enterprise,Linux | macOS | Windows,enterprise-attack,persistence,15,1,16,0.007326007326007326,0.006868131868131868,0.0004578754578754579,1.0693548829142048e-05,0.020209675382089176,1
attack-pattern--762e6f29-a62f-4d96-91ed-d0073181431f,Extended Attributes,attack-pattern,T1564.014,enterprise,Linux | macOS,enterprise-attack,defense-evasion,1,1,2,0.0009157509157509158,0.0004578754578754579,0.0004578754578754579,0.0,0.0004578754578754579,3
attack-pattern--76551c52-b111-4884-bc47-ff3e728f0156,Employee Names,attack-pattern,T1589.003,enterprise,PRE,enterprise-attack,reconnaissance,4,1,5,0.0022893772893772895,0.0018315018315018315,0.0004578754578754579,0.0,0.0018315018315018315,1
attack-pattern--7655ac3b-dfde-49c5-a967-242856174434,Poisoned Pipeline Execution,attack-pattern,T1677,enterprise,SaaS,enterprise-attack,execution,2,0,2,0.0009157509157509158,0.0009157509157509158,0.0,0.0,0.0009157509157509158,1
attack-pattern--767dbf9e-df3f-45cb-8998-4903ab5f80c0,Domain Trust Discovery,attack-pattern,T1482,enterprise,Windows,enterprise-attack,discovery,33,0,33,0.01510989010989011,0.01510989010989011,0.0,0.0,0.021802834846313103,1
attack-pattern--768dce68-8d0d-477a-b01d-0eea98b963a1,Golden Ticket,attack-pattern,T1558.001,enterprise,Windows,enterprise-attack,credential-access,7,1,8,0.003663003663003663,0.003205128205128205,0.0004578754578754579,8.020161621856538e-06,0.018010835318527627,1
attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9,Automated Exfiltration,attack-pattern,T1020,enterprise,Linux | macOS | Network Devices | Windows,enterprise-attack,exfiltration,30,0,30,0.013736263736263736,0.013736263736263736,0.0,0.0,0.019137325259774237,0
attack-pattern--774ad5bb-2366-4c13-a8a9-65e50b292e7c,Client Configurations,attack-pattern,T1592.004,enterprise,PRE,enterprise-attack,reconnaissance,2,1,3,0.0013736263736263735,0.0009157509157509158,0.0004578754578754579,0.0,0.0009157509157509158,1
attack-pattern--77532a55-c283-4cd2-bc5d-2d0b65e9d88c,Disable or Modify Cloud Firewall,attack-pattern,T1562.007,enterprise,IaaS,enterprise-attack,defense-evasion,3,1,4,0.0018315018315018315,0.0013736263736263735,0.0004578754578754579,0.0,0.0013736263736263737,1
attack-pattern--77e29a47-e263-4f11-8692-e5012f44dbac,IDE Tunneling,attack-pattern,T1219.001,enterprise,Linux | macOS | Windows,enterprise-attack,command-and-control,2,1,3,0.0013736263736263735,0.0009157509157509158,0.0004578754578754579,0.0,0.0009157509157509158,1
attack-pattern--77eae145-55db-4519-8ae5-77b0c7215d69,Right-to-Left Override,attack-pattern,T1036.002,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion,5,1,6,0.002747252747252747,0.0022893772893772895,0.0004578754578754579,0.0,0.0022893772893772895,1
attack-pattern--7807d3a4-a885-4639-a786-c1ed41484970,Malware,attack-pattern,T1588.001,enterprise,PRE,enterprise-attack,resource-development,21,1,22,0.010073260073260074,0.009615384615384616,0.0004578754578754579,9.165898996407471e-06,0.009615384615384616,1
attack-pattern--78b9e70d-1605-459c-b23d-e3a25036968c,SVG Smuggling,attack-pattern,T1027.017,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion,1,1,2,0.0009157509157509158,0.0004578754578754579,0.0004578754578754579,0.0,0.0004578754578754579,1
attack-pattern--791481f8-e96a-41be-b089-a088763083d4,Component Firmware,attack-pattern,T1542.002,enterprise,Windows | Linux | macOS,enterprise-attack,persistence | defense-evasion,3,1,4,0.0018315018315018315,0.0013736263736263735,0.0004578754578754579,0.0,0.0014652014652014652,3
attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,Indicator Removal,attack-pattern,T1070,enterprise,Containers | ESXi | Linux | macOS | Network Devices | Office Suite | Windows,enterprise-attack,defense-evasion,44,0,44,0.020146520146520148,0.020146520146520148,0.0,0.0,0.10210388622965309,0
attack-pattern--79a4052e-1a89-4b09-aea6-51f1d11fe19c,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,attack-pattern,T1048.001,enterprise,Linux | macOS | Windows | ESXi,enterprise-attack,exfiltration,3,1,4,0.0018315018315018315,0.0013736263736263735,0.0004578754578754579,0.0,0.0013736263736263737,1
attack-pattern--79a47ad0-fc3b-4821-9f01-a026b1ddba21,Office Template Macros,attack-pattern,T1137.001,enterprise,Windows | Office Suite,enterprise-attack,persistence,5,1,6,0.002747252747252747,0.0022893772893772895,0.0004578754578754579,2.291474749101868e-05,0.009995956424527852,3
attack-pattern--79da0971-3147-4af6-a4f5-e8cd447cd795,Virtual Private Server,attack-pattern,T1583.003,enterprise,PRE,enterprise-attack,resource-development,21,1,22,0.010073260073260074,0.009615384615384616,0.0004578754578754579,1.3748848494611206e-05,0.009615384615384616,1
attack-pattern--7ad38ef1-381a-406d-872a-38b136eb5ecc,Confluence,attack-pattern,T1213.001,enterprise,SaaS,enterprise-attack,collection,4,1,5,0.0022893772893772895,0.0018315018315018315,0.0004578754578754579,1.1457373745509339e-06,0.0018315018315018315,1
attack-pattern--7b211ac6-c815-4189-93a9-ab415deca926,Pass the Ticket,attack-pattern,T1550.003,enterprise,Windows,enterprise-attack,defense-evasion | lateral-movement,10,1,11,0.005036630036630037,0.004578754578754579,0.0004578754578754579,6.110599330938314e-06,0.01634840569266799,1
attack-pattern--7b50a1d3-4ca7-45d1-989d-a6503f04bfe1,Container Administration Command,attack-pattern,T1609,enterprise,Containers,enterprise-attack,execution,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.004578754578754579,1
attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,File and Directory Discovery,attack-pattern,T1083,enterprise,ESXi | Linux | macOS | Network Devices | Windows,enterprise-attack,discovery,355,0,355,0.16254578754578755,0.16254578754578755,0.0,0.0,0.17203971130672702,0
attack-pattern--7bd9c723-2f78-4309-82c5-47cad406572b,Dynamic Resolution,attack-pattern,T1568,enterprise,Linux | macOS | Windows | ESXi,enterprise-attack,command-and-control,25,0,25,0.011446886446886446,0.011446886446886446,0.0,0.0,0.02020492262839202,1
attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,Masquerade Task or Service,attack-pattern,T1036.004,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion,90,1,91,0.041666666666666664,0.04120879120879121,0.0004578754578754579,2.291474749101868e-05,0.04635989010989011,0
attack-pattern--7c0f17c9-1af6-4628-9cbd-9e45482dd605,Asynchronous Procedure Call,attack-pattern,T1055.004,enterprise,Windows,enterprise-attack,defense-evasion | privilege-escalation,13,1,14,0.00641025641025641,0.005952380952380952,0.0004578754578754579,0.0,0.006962864721485411,0
attack-pattern--7c46b364-8496-4234-8a56-f7e6727e21e1,Traffic Duplication,attack-pattern,T1020.001,enterprise,Network Devices | IaaS,enterprise-attack,exfiltration,3,1,4,0.0018315018315018315,0.0013736263736263735,0.0004578754578754579,0.0,0.0013736263736263737,1
attack-pattern--7d20fff9-8751-404e-badd-ccd71bda0236,Plist File Modification,attack-pattern,T1647,enterprise,macOS,enterprise-attack,defense-evasion,3,0,3,0.0013736263736263735,0.0013736263736263735,0.0,0.0,0.0013736263736263737,3
attack-pattern--7d356151-a69d-404e-896b-71618952702a,JamPlus,attack-pattern,T1127.003,enterprise,Windows,enterprise-attack,defense-evasion,2,1,3,0.0013736263736263735,0.0009157509157509158,0.0004578754578754579,0.0,0.0009157509157509158,3
attack-pattern--7d57b371-10c2-45e5-b3cc-83a8fb380e4c,AppCert DLLs,attack-pattern,T1546.009,enterprise,Windows,enterprise-attack,privilege-escalation | persistence,2,1,3,0.0013736263736263735,0.0009157509157509158,0.0004578754578754579,0.0,0.0010302197802197802,3
attack-pattern--7d77a07d-02fe-4e88-8bd9-e9c008c01bf0,Email Forwarding Rule,attack-pattern,T1114.003,enterprise,Linux | macOS | Office Suite | Windows,enterprise-attack,collection,9,1,10,0.004578754578754579,0.004120879120879121,0.0004578754578754579,4.5829494982037355e-06,0.004120879120879121,1
attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e,Data Staged,attack-pattern,T1074,enterprise,Windows | IaaS | Linux | macOS | ESXi,enterprise-attack,collection,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.040036157113621906,1
attack-pattern--7de1f7ac-5d0c-4c9c-8873-627202205331,Steal or Forge Authentication Certificates,attack-pattern,T1649,enterprise,Windows | Linux | macOS | Identity Provider,enterprise-attack,credential-access,7,0,7,0.003205128205128205,0.003205128205128205,0.0,0.0,0.015956043956043955,1
attack-pattern--7decb26c-715c-40cf-b7e0-026f7d7cc215,Device Registration,attack-pattern,T1098.005,enterprise,Windows | Identity Provider,enterprise-attack,persistence | privilege-escalation,5,1,6,0.002747252747252747,0.0022893772893772895,0.0004578754578754579,0.0,0.0023547880690737836,1
attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,System Network Connections Discovery,attack-pattern,T1049,enterprise,Windows | IaaS | Linux | macOS | Network Devices | ESXi,enterprise-attack,discovery,95,0,95,0.043498168498168496,0.043498168498168496,0.0,0.0,0.05228453631537332,1
attack-pattern--7e3beebd-8bfe-4e7b-a892-e44ab06a75f9,Compromise Infrastructure,attack-pattern,T1584,enterprise,PRE,enterprise-attack,resource-development,11,0,11,0.005036630036630037,0.005036630036630037,0.0,0.0,0.012861670165040952,1
attack-pattern--7e7c2fba-7cca-486c-9582-4c1bb2851961,Mark-of-the-Web Bypass,attack-pattern,T1553.005,enterprise,Windows,enterprise-attack,defense-evasion,7,1,8,0.003663003663003663,0.003205128205128205,0.0004578754578754579,1.1457373745509339e-06,0.0036935286935286934,3
attack-pattern--7efba77e-3bc4-4ca5-8292-d8201dcd64b5,Disable Crypto Hardware,attack-pattern,T1600.002,enterprise,Network Devices,enterprise-attack,defense-evasion,0,1,1,0.0004578754578754579,0.0,0.0004578754578754579,0.0,0.0,8
attack-pattern--7f0ca133-88c4-40c6-a62f-b3083a7fbc2e,Pre-OS Boot,attack-pattern,T1542,enterprise,Linux | Network Devices | Windows | macOS,enterprise-attack,defense-evasion | persistence,10,0,10,0.004578754578754579,0.004578754578754579,0.0,0.0,0.007719619561724825,1
attack-pattern--800f9819-7007-4540-a520-40e655876800,Build Image on Host,attack-pattern,T1612,enterprise,Containers,enterprise-attack,defense-evasion,4,0,4,0.0018315018315018315,0.0018315018315018315,0.0,0.0,0.0018315018315018315,1
attack-pattern--806a49c4-970d-43f9-9acc-ac0ee11e6662,Portable Executable Injection,attack-pattern,T1055.002,enterprise,Windows,enterprise-attack,defense-evasion | privilege-escalation,14,1,15,0.006868131868131868,0.00641025641025641,0.0004578754578754579,0.0,0.007387057387057387,0
attack-pattern--808e6329-ca91-4b87-ac2d-8eadc5f8f327,Verclsid,attack-pattern,T1218.012,enterprise,Windows,enterprise-attack,defense-evasion,4,1,5,0.0022893772893772895,0.0018315018315018315,0.0004578754578754579,0.0,0.0018315018315018315,3
attack-pattern--81033c3b-16a4-46e4-8fed-9b030dd03c4a,Compromise Accounts,attack-pattern,T1586,enterprise,PRE,enterprise-attack,resource-development,4,0,4,0.0018315018315018315,0.0018315018315018315,0.0,0.0,0.004861560008618832,1
attack-pattern--810aa4ad-61c9-49cb-993f-daa06199421d,Launchctl,attack-pattern,T1569.001,enterprise,macOS,enterprise-attack,execution,7,1,8,0.003663003663003663,0.003205128205128205,0.0004578754578754579,0.0,0.003256003256003256,3
attack-pattern--810d8072-afb6-4a56-9ee7-86379ac4a6f3,Botnet,attack-pattern,T1584.005,enterprise,PRE,enterprise-attack,resource-development,6,1,7,0.003205128205128205,0.002747252747252747,0.0004578754578754579,0.0,0.0027472527472527475,1
attack-pattern--818302b2-d640-477b-bf88-873120ce85c4,Network Device CLI,attack-pattern,T1059.008,enterprise,Network Devices,enterprise-attack,execution,5,1,6,0.002747252747252747,0.0022893772893772895,0.0004578754578754579,0.0,0.0023547880690737836,3
attack-pattern--8187bd2a-866f-4457-9009-86b0ddedffa3,Shell History,attack-pattern,T1552.003,enterprise,Linux | macOS | Windows,enterprise-attack,credential-access,2,1,3,0.0013736263736263735,0.0009157509157509158,0.0004578754578754579,0.0,0.0009157509157509158,1
attack-pattern--824add00-99a1-4b15-9a2d-6c5683b7b497,Downgrade Attack,attack-pattern,T1562.010,enterprise,Windows | Linux | macOS,enterprise-attack,defense-evasion,5,1,6,0.002747252747252747,0.0022893772893772895,0.0004578754578754579,0.0,0.0023547880690737836,1
attack-pattern--8252f135-ed26-4ce1-ae61-f26e94429a19,XPC Services,attack-pattern,T1559.003,enterprise,macOS,enterprise-attack,execution,1,1,2,0.0009157509157509158,0.0004578754578754579,0.0004578754578754579,0.0,0.0004578754578754579,3
attack-pattern--82caa33e-d11a-433a-94ea-9b5a5fbef81d,Virtualization/Sandbox Evasion,attack-pattern,T1497,enterprise,Linux | macOS | Windows,enterprise-attack,defense-evasion | discovery,29,0,29,0.013278388278388278,0.013278388278388278,0.0,0.0,0.03993174793956044,0
attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,Web Service,attack-pattern,T1102,enterprise,ESXi | Linux | Windows | macOS,enterprise-attack,command-and-control,50,0,50,0.022893772893772892,0.022893772893772892,0.0,0.0,0.04167934629473091,1
attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc,Credentials In Files,attack-pattern,T1552.001,enterprise,Containers | IaaS | Linux | macOS | Windows,enterprise-attack,credential-access,38,1,39,0.017857142857142856,0.0173992673992674,0.0004578754578754579,5.499539397844483e-06,0.02160424609404201,1
attack-pattern--83a766f8-1501-4b3a-a2de-2e2849e8dfc1,DNS Calculation,attack-pattern,T1568.003,enterprise,Linux | macOS | Windows | ESXi,enterprise-attack,command-and-control,1,1,2,0.0009157509157509158,0.0004578754578754579,0.0004578754578754579,0.0,0.0004578754578754579,4
attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade,Mshta,attack-pattern,T1218.005,enterprise,Windows,enterprise-attack,defense-evasion,32,1,33,0.01510989010989011,0.014652014652014652,0.0004578754578754579,1.5276498327345784e-06,0.01492455956741671,1
attack-pattern--84601337-6a55-4ad7-9c35-79e0d1ea2ab3,Login Items,attack-pattern,T1547.015,enterprise,macOS,enterprise-attack,persistence | privilege-escalation,3,1,4,0.0018315018315018315,0.0013736263736263735,0.0004578754578754579,0.0,0.0020396270396270395,3
attack-pattern--84771bc3-f6a0-403e-b144-01af70e5fda0,Stage Capabilities,attack-pattern,T1608,enterprise,PRE,enterprise-attack,resource-development,8,0,8,0.003663003663003663,0.003663003663003663,0.0,0.0,0.011761010307521936,1
attack-pattern--84ae8255-b4f4-4237-b5c5-e717405a9701,Link Target,attack-pattern,T1608.005,enterprise,PRE,enterprise-attack,resource-development,5,1,6,0.002747252747252747,0.0022893772893772895,0.0004578754578754579,0.0,0.0022893772893772895,1
attack-pattern--84e02621-8fdf-470f-bd58-993bb6a89d91,Multi-Stage Channels,attack-pattern,T1104,enterprise,Linux | macOS | Windows | ESXi,enterprise-attack,command-and-control,16,0,16,0.007326007326007326,0.007326007326007326,0.0,0.0,0.008974358974358974,3
attack-pattern--851e071f-208d-4c79-adc6-5974c85c78f3,Financial Theft,attack-pattern,T1657,enterprise,Linux | macOS | Office Suite | SaaS | Windows,enterprise-attack,impact,22,0,22,0.010073260073260074,0.010073260073260074,0.0,0.0,0.010092338217338218,1
attack-pattern--853c4192-4311-43e1-bfbb-b11b14911852,Execution Guardrails,attack-pattern,T1480,enterprise,ESXi | Linux | macOS | Windows,enterprise-attack,defense-evasion,40,0,40,0.018315018315018316,0.018315018315018316,0.0,0.0,0.025660463750086397,0
attack-pattern--8565825b-21c8-4518-b75e-cbc4c717a156,Cloud Storage Object Discovery,attack-pattern,T1619,enterprise,IaaS,enterprise-attack,discovery,3,0,3,0.0013736263736263735,0.0013736263736263735,0.0,0.0,0.0014652014652014652,1
attack-pattern--861b8fd2-57f3-4ee1-ab5d-c19c3b8c7a4a,Web Cookies,attack-pattern,T1606.001,enterprise,Linux | macOS | Windows | SaaS | IaaS,enterprise-attack,credential-access,3,1,4,0.0018315018315018315,0.0013736263736263735,0.0004578754578754579,0.0,0.0013736263736263737,1
attack-pattern--866d0d6d-02c6-42bd-aa2f-02907fdc0969,Log Enumeration,attack-pattern,T1654,enterprise,ESXi | IaaS | Linux | macOS | Windows,enterprise-attack,discovery,11,0,11,0.005036630036630037,0.005036630036630037,0.0,0.0,0.005422209369577791,1
attack-pattern--86850eff-2729-40c3-b85e-c4af26da4a2d,Token Impersonation/Theft,attack-pattern,T1134.001,enterprise,Windows,enterprise-attack,defense-evasion | privilege-escalation,20,1,21,0.009615384615384616,0.009157509157509158,0.0004578754578754579,4.5829494982037355e-06,0.01692378134685827,1
attack-pattern--86a96bf6-cf8b-411c-aaeb-8959944d64f7,Exfiltration to Code Repository,attack-pattern,T1567.001,enterprise,Linux | macOS | Windows | ESXi,enterprise-attack,exfiltration,2,1,3,0.0013736263736263735,0.0009157509157509158,0.0004578754578754579,2.2914747491018678e-06,0.004819741661846925,1
attack-pattern--8861073d-d1b8-4941-82ce-dce621d398f0,Cloud Services,attack-pattern,T1021.007,enterprise,IaaS | Identity Provider | Office Suite | SaaS,enterprise-attack,lateral-movement,6,1,7,0.003205128205128205,0.002747252747252747,0.0004578754578754579,2.2914747491018678e-06,0.0027472527472527475,1
attack-pattern--8868cb5b-d575-4a60-acb2-07d37389a2fd,Port Knocking,attack-pattern,T1205.001,enterprise,Linux | macOS | Windows | Network Devices,enterprise-attack,defense-evasion | persistence | command-and-control,7,1,8,0.003663003663003663,0.003205128205128205,0.0004578754578754579,4.5829494982037355e-06,0.003371628371628372,3
attack-pattern--887274fc-2d63-4bdc-82f3-fae56d1d5fdc,LNK Icon Smuggling,attack-pattern,T1027.012,enterprise,Windows,enterprise-attack,defense-evasion,6,1,7,0.003205128205128205,0.002747252747252747,0.0004578754578754579,0.0,0.0027472527472527475,3
attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,Web Services,attack-pattern,T1583.006,enterprise,PRE,enterprise-attack,resource-development,28,1,29,0.013278388278388278,0.01282051282051282,0.0004578754578754579,6.874424247305603e-06,0.01282051282051282,1
attack-pattern--890c9858-598c-401d-a4d5-c67ebcdd703a,Steal Application Access Token,attack-pattern,T1528,enterprise,SaaS | Containers | IaaS | Office Suite | Identity Provider,enterprise-attack,credential-access,9,0,9,0.004120879120879121,0.004120879120879121,0.0,0.0,0.004261763877148493,1
